"","PercID","TargID","GroupID","known_either","FE_seen","FE_known","FE_verb","FE_num","FE_spat","FE_crea","FE_intra","FE_inter","FE_obs_verb","FE_obs_num","FE_obs_spat","FE_obs_crea","FE_obs_intra","FE_obs_inter","FE_humor","FE_attract","FE_symp","FE_STR","FE_LTR","FE_Match","FE_verb_acq","FE_num_acq","FE_spat_acq","FE_crea_acq","FE_intra_acq","FE_inter_acq","FE_obs_verb_acq","FE_obs_num_acq","FE_obs_spat_acq","FE_obs_crea_acq","FE_obs_intra_acq","FE_obs_inter_acq","FE_humor_acq","FE_attract_acq","FE_symp_acq","FE_STR_acq","FE_LTR_acq","FE_Match_acq"
"1634","SD_6_02_W","SD_6_06_M",6,0,0,0,4,3,2,5,4,4,3,4,4,5,4,3,2,2,3,1,1,0,4,3,2,5,4,4,3,4,4,5,4,3,2,2,3,1,1,0
"1635","SD_6_02_W","SD_6_08_M",6,0,0,0,2,2,2,1,1,1,4,2,2,5,5,5,2,4,1,3,2,1,2,2,2,1,1,1,4,2,2,5,5,5,2,4,1,3,2,1
"1636","SD_6_02_W","SD_6_09_M",6,0,0,0,5,4,3,4,5,4,4,3,4,4,4,4,4,2,4,1,1,0,5,4,3,4,5,4,4,3,4,4,4,4,4,2,4,1,1,0
"1637","SD_6_02_W","SD_6_10_M",6,0,0,0,4,4,4,3,4,4,4,4,4,3,3,3,3,2,4,1,1,0,4,4,4,3,4,4,4,4,4,3,3,3,3,2,4,1,1,0
"1638","SD_6_02_W","SD_6_11_M",6,0,0,0,5,2,2,5,5,4,5,4,4,5,5,3,2,2,3,1,1,0,5,2,2,5,5,4,5,4,4,5,5,3,2,2,3,1,1,0
"1639","SD_6_02_W","SD_6_12_M",6,0,0,0,3,5,5,2,3,4,4,5,5,4,2,2,5,3,4,2,3,1,3,5,5,2,3,4,4,5,5,4,2,2,5,3,4,2,3,1
"1640","SD_6_02_W","SD_6_13_M",6,NA,0,0,4,5,5,2,3,3,3,5,4,4,4,3,3,2,5,1,1,0,4,5,5,2,3,3,3,5,4,4,4,3,3,2,5,1,1,0
"1641","SD_6_03_M","SD_6_01_W",6,0,0,0,4,4,3,5,4,5,4,4,3,5,2,4,4,4,4,4,3,1,4,4,3,5,4,5,4,4,3,5,2,4,4,4,4,4,3,1
"1642","SD_6_03_M","SD_6_02_W",6,0,0,0,4,3,4,4,3,4,2,3,4,2,3,4,4,3,4,4,4,1,4,3,4,4,3,4,2,3,4,2,3,4,4,3,4,4,4,1
"1643","SD_6_03_M","SD_6_03_W",6,0,0,0,5,5,4,4,4,4,4,4,3,5,2,3,4,4,5,4,4,1,5,5,4,4,4,4,4,4,3,5,2,3,4,4,5,4,4,1
"1644","SD_6_03_M","SD_6_04_W",6,0,0,0,4,3,3,5,4,3,5,3,3,2,2,3,4,3,5,3,2,0,4,3,3,5,4,3,5,3,3,2,2,3,4,3,5,3,2,0
"1645","SD_6_03_M","SD_6_05_W",6,0,0,0,4,4,3,4,3,4,4,4,3,4,3,3,3,3,4,2,2,0,4,4,3,4,3,4,4,4,3,4,3,3,3,3,4,2,2,0
"1646","SD_6_03_M","SD_6_06_W",6,0,0,0,3,2,3,3,4,3,4,4,4,3,4,3,3,2,4,4,1,0,3,2,3,3,4,3,4,4,4,3,4,3,3,2,4,4,1,0
"1647","SD_6_03_M","SD_6_07_W",6,0,0,0,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1
"1648","SD_6_03_M","SD_6_08_W",6,0,0,0,4,3,2,2,4,2,4,3,4,4,4,5,2,2,4,1,1,0,4,3,2,2,4,2,4,3,4,4,4,5,2,2,4,1,1,0
"1649","SD_6_03_M","SD_6_09_W",6,0,0,0,5,5,4,4,4,5,5,5,4,4,4,4,5,5,4,4,3,1,5,5,4,4,4,5,5,5,4,4,4,4,5,5,4,4,3,1
"1650","SD_6_03_M","SD_6_10_W",6,NA,0,0,3,2,3,4,3,5,3,4,3,4,2,1,1,1,2,1,1,0,3,2,3,4,3,5,3,4,3,4,2,1,1,1,2,1,1,0
"1651","SD_6_03_M","SD_6_11_W",6,0,0,0,4,2,3,4,4,4,4,2,3,4,4,4,4,2,5,1,1,0,4,2,3,4,4,4,4,2,3,4,4,4,4,2,5,1,1,0
"1652","SD_6_03_M","SD_6_12_W",6,1,1,1,4,4,3,3,3,2,4,4,2,2,4,4,2,3,4,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","SD_6_03_M","SD_6_13_W",6,0,0,0,4,3,3,2,4,4,4,3,3,2,4,4,4,4,4,4,2,1,4,3,3,2,4,4,4,3,3,2,4,4,4,4,4,4,2,1
"1654","SD_6_03_M","SD_6_14_W",6,0,0,0,4,4,2,3,4,2,4,4,2,3,4,2,2,1,3,1,1,0,4,4,2,3,4,2,4,4,2,3,4,2,2,1,3,1,1,0
"1655","SD_6_03_W","SD_6_01_M",6,NA,NA,NA,4,5,2,1,2,1,4,4,3,4,4,4,1,1,2,1,1,0,4,5,2,1,2,1,4,4,3,4,4,4,1,1,2,1,1,0
"1656","SD_6_03_W","SD_6_02_M",6,0,0,0,5,2,3,4,4,5,4,3,3,4,4,5,5,3,5,3,2,1,5,2,3,4,4,5,4,3,3,4,4,5,5,3,5,3,2,1
"1657","SD_6_03_W","SD_6_03_M",6,0,0,0,4,5,4,4,3,3,3,4,1,1,2,3,4,4,4,4,4,1,4,5,4,4,3,3,3,4,1,1,2,3,4,4,4,4,4,1
"1658","SD_6_03_W","SD_6_04_M",6,0,0,0,4,4,3,4,4,4,4,4,2,3,4,4,4,3,4,3,2,0,4,4,3,4,4,4,4,4,2,3,4,4,4,3,4,3,2,0
"1659","SD_6_03_W","SD_6_05_M",6,0,0,0,4,4,4,3,2,2,4,5,4,3,2,3,2,2,3,2,2,0,4,4,4,3,2,2,4,5,4,3,2,3,2,2,3,2,2,0
"1660","SD_6_03_W","SD_6_06_M",6,0,0,0,4,4,3,2,2,3,4,4,3,4,3,4,3,1,3,1,1,0,4,4,3,2,2,3,4,4,3,4,3,4,3,1,3,1,1,0
"1661","SD_6_03_W","SD_6_08_M",6,0,0,0,4,2,2,4,4,3,4,2,2,3,4,4,3,2,4,3,3,0,4,2,2,4,4,3,4,2,2,3,4,4,3,2,4,3,3,0
"1662","SD_6_03_W","SD_6_09_M",6,0,0,0,4,4,4,2,4,4,4,3,3,2,2,4,4,2,4,1,1,0,4,4,4,2,4,4,4,3,3,2,2,4,4,2,4,1,1,0
"1663","SD_6_03_W","SD_6_10_M",6,0,0,0,5,4,4,2,3,4,3,4,4,2,2,4,4,4,4,2,2,0,5,4,4,2,3,4,3,4,4,2,2,4,4,4,4,2,2,0
"1664","SD_6_03_W","SD_6_11_M",6,0,0,0,5,2,3,5,5,3,5,2,2,4,5,4,1,1,2,1,1,0,5,2,3,5,5,3,5,2,2,4,5,4,1,1,2,1,1,0
"1665","SD_6_03_W","SD_6_12_M",6,0,0,0,4,5,4,2,3,2,4,4,4,2,2,3,3,1,3,1,1,0,4,5,4,2,3,2,4,4,4,2,2,3,3,1,3,1,1,0
"1666","SD_6_03_W","SD_6_13_M",6,NA,0,0,4,4,4,2,3,4,4,4,4,2,3,4,4,1,4,1,1,0,4,4,4,2,3,4,4,4,4,2,3,4,4,1,4,1,1,0
"1667","SD_6_04_M","SD_6_01_W",6,NA,NA,NA,4,4,4,5,4,5,4,2,3,4,2,4,5,5,5,4,2,1,4,4,4,5,4,5,4,2,3,4,2,4,5,5,5,4,2,1
"1668","SD_6_04_M","SD_6_02_W",6,NA,NA,NA,4,4,4,2,3,3,4,4,4,2,2,4,4,5,5,4,3,1,4,4,4,2,3,3,4,4,4,2,2,4,4,5,5,4,3,1
"1669","SD_6_04_M","SD_6_03_W",6,0,0,0,5,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,3,1,5,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,3,1
"1670","SD_6_04_M","SD_6_04_W",6,0,0,0,4,4,4,4,4,5,3,2,2,2,2,4,4,3,4,3,2,0,4,4,4,4,4,5,3,2,2,2,2,4,4,3,4,3,2,0
"1671","SD_6_04_M","SD_6_05_W",6,0,1,0,4,3,5,4,3,4,4,3,4,3,3,4,5,4,5,4,NA,1,4,3,5,4,3,4,4,3,4,3,3,4,5,4,5,4,NA,1
"1672","SD_6_04_M","SD_6_06_W",6,0,0,0,3,2,3,4,4,4,3,4,3,4,3,3,4,3,4,3,1,0,3,2,3,4,4,4,3,4,3,4,3,3,4,3,4,3,1,0
"1673","SD_6_04_M","SD_6_07_W",6,0,0,0,4,3,4,5,4,3,3,2,2,4,3,4,4,4,4,4,2,1,4,3,4,5,4,3,3,2,2,4,3,4,4,4,4,4,2,1
"1674","SD_6_04_M","SD_6_08_W",6,0,0,0,4,4,4,4,3,4,4,3,4,2,2,3,4,3,4,1,1,0,4,4,4,4,3,4,4,3,4,2,2,3,4,3,4,1,1,0
"1675","SD_6_04_M","SD_6_09_W",6,0,0,0,5,2,2,5,5,5,4,4,4,4,4,4,5,5,5,4,4,1,5,2,2,5,5,5,4,4,4,4,4,4,5,5,5,4,4,1
"1676","SD_6_04_M","SD_6_10_W",6,0,0,0,4,3,3,4,2,4,4,2,4,4,2,3,3,4,4,4,2,1,4,3,3,4,2,4,4,2,4,4,2,3,3,4,4,4,2,1
"1677","SD_6_04_M","SD_6_11_W",6,0,0,0,3,4,4,4,4,5,3,4,2,4,2,4,4,3,4,2,1,0,3,4,4,4,4,5,3,4,2,4,2,4,4,3,4,2,1,0
"1678","SD_6_04_M","SD_6_12_W",6,0,0,0,4,4,3,4,4,3,4,2,3,2,4,4,3,5,4,4,2,1,4,4,3,4,4,3,4,2,3,2,4,4,3,5,4,4,2,1
"1679","SD_6_04_M","SD_6_13_W",6,0,0,0,4,3,4,5,4,4,3,3,4,5,2,4,4,5,5,4,2,1,4,3,4,5,4,4,3,3,4,5,2,4,4,5,5,4,2,1
"1680","SD_6_04_M","SD_6_14_W",6,0,0,0,4,4,3,4,3,3,4,3,2,3,3,2,5,4,5,3,2,1,4,4,3,4,3,3,4,3,2,3,3,2,5,4,5,3,2,1
"1681","SD_6_04_W","SD_6_01_M",6,0,0,0,3,5,4,3,2,3,3,5,3,3,3,3,3,3,4,1,2,0,3,5,4,3,2,3,3,5,3,3,3,3,3,3,4,1,2,0
"1682","SD_6_04_W","SD_6_02_M",6,0,0,0,3,4,3,3,3,4,3,4,2,2,2,3,5,3,4,1,3,1,3,4,3,3,3,4,3,4,2,2,2,3,5,3,4,1,3,1
"1683","SD_6_04_W","SD_6_03_M",6,0,0,0,4,4,3,4,3,3,4,4,2,4,3,3,3,3,4,2,2,1,4,4,3,4,3,3,4,4,2,4,3,3,3,3,4,2,2,1
"1684","SD_6_04_W","SD_6_04_M",6,0,0,0,4,4,4,4,3,4,4,3,3,2,3,4,4,4,4,2,3,1,4,4,4,4,3,4,4,3,3,2,3,4,4,4,4,2,3,1
"1685","SD_6_04_W","SD_6_05_M",6,0,0,0,3,5,4,3,3,3,2,3,4,2,2,3,3,3,3,1,1,0,3,5,4,3,3,3,2,3,4,2,2,3,3,3,3,1,1,0
"1686","SD_6_04_W","SD_6_06_M",6,0,0,0,3,3,3,4,3,3,2,2,2,4,2,3,3,3,3,1,1,0,3,3,3,4,3,3,2,2,2,4,2,3,3,3,3,1,1,0
"1687","SD_6_04_W","SD_6_08_M",6,1,1,1,4,4,4,3,3,2,4,4,4,3,4,4,5,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","SD_6_04_W","SD_6_09_M",6,0,0,0,4,3,3,3,3,3,4,3,2,2,2,4,4,3,4,1,2,0,4,3,3,3,3,3,4,3,2,2,2,4,4,3,4,1,2,0
"1689","SD_6_04_W","SD_6_10_M",6,0,0,0,4,4,3,4,3,3,2,2,3,2,2,3,4,3,3,1,2,0,4,4,3,4,3,3,2,2,3,2,2,3,4,3,3,1,2,0
"1690","SD_6_04_W","SD_6_11_M",6,0,0,0,5,4,3,3,4,3,4,3,2,2,4,3,3,3,4,1,2,0,5,4,3,3,4,3,4,3,2,2,4,3,3,3,4,1,2,0
"1691","SD_6_04_W","SD_6_12_M",6,0,0,0,3,3,3,3,3,4,2,4,3,2,3,3,4,3,3,1,3,0,3,3,3,3,3,4,2,4,3,2,3,3,4,3,3,1,3,0
"1692","SD_6_04_W","SD_6_13_M",6,0,0,0,3,5,4,3,2,3,2,4,4,2,3,3,2,3,4,1,2,0,3,5,4,3,2,3,2,4,4,2,3,3,2,3,4,1,2,0
"1693","SD_6_05_M","SD_6_01_W",6,0,0,0,4,2,2,5,4,5,4,2,2,5,4,5,5,5,5,5,5,1,4,2,2,5,4,5,4,2,2,5,4,5,5,5,5,5,5,1
"1694","SD_6_05_M","SD_6_02_W",6,0,0,0,3,5,4,3,2,2,4,3,2,4,3,3,2,4,4,4,3,1,3,5,4,3,2,2,4,3,2,4,3,3,2,4,4,4,3,1
"1695","SD_6_05_M","SD_6_03_W",6,0,0,0,4,5,3,2,2,4,4,2,3,5,4,4,4,5,5,5,4,1,4,5,3,2,2,4,4,2,3,5,4,4,4,5,5,5,4,1
"1696","SD_6_05_M","SD_6_04_W",6,0,0,0,4,3,2,4,3,4,4,2,4,4,2,2,4,2,2,2,1,0,4,3,2,4,3,4,4,2,4,4,2,2,4,2,2,2,1,0
"1697","SD_6_05_M","SD_6_05_W",6,0,0,0,4,3,2,5,4,5,4,4,2,2,3,3,2,4,4,4,4,0,4,3,2,5,4,5,4,4,2,2,3,3,2,4,4,4,4,0
"1698","SD_6_05_M","SD_6_06_W",6,0,0,0,4,4,3,5,5,5,2,4,3,4,2,5,5,2,4,4,2,0,4,4,3,5,5,5,2,4,3,4,2,5,5,2,4,4,2,0
"1699","SD_6_05_M","SD_6_07_W",6,0,0,0,4,2,2,2,3,4,5,4,4,3,3,2,5,3,4,5,4,1,4,2,2,2,3,4,5,4,4,3,3,2,5,3,4,5,4,1
"1700","SD_6_05_M","SD_6_08_W",6,0,0,0,5,2,2,4,4,5,5,4,4,2,2,3,3,2,5,3,2,0,5,2,2,4,4,5,5,4,4,2,2,3,3,2,5,3,2,0
"1701","SD_6_05_M","SD_6_09_W",6,0,0,0,5,5,5,3,4,3,5,5,4,3,2,3,5,5,4,5,4,1,5,5,5,3,4,3,5,5,4,3,2,3,5,5,4,5,4,1
"1702","SD_6_05_M","SD_6_10_W",6,0,0,0,4,3,3,2,3,4,4,2,2,4,4,3,2,2,4,2,1,0,4,3,3,2,3,4,4,2,2,4,4,3,2,2,4,2,1,0
"1703","SD_6_05_M","SD_6_11_W",6,1,1,1,5,3,2,2,5,5,5,5,5,5,5,5,5,4,5,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","SD_6_05_M","SD_6_12_W",6,0,0,0,3,4,2,3,2,3,2,3,2,2,1,4,2,2,4,3,1,0,3,4,2,3,2,3,2,3,2,2,1,4,2,2,4,3,1,0
"1705","SD_6_05_M","SD_6_13_W",6,0,0,0,2,3,3,5,5,4,4,2,2,5,3,2,3,5,5,5,3,1,2,3,3,5,5,4,4,2,2,5,3,2,3,5,5,5,3,1
"1706","SD_6_05_M","SD_6_14_W",6,0,0,0,5,5,5,3,2,2,4,3,3,4,3,2,5,1,4,1,1,0,5,5,5,3,2,2,4,3,3,4,3,2,5,1,4,1,1,0
"1707","SD_6_05_W","SD_6_01_M",6,0,0,0,3,5,4,4,3,4,4,4,4,3,3,3,4,3,5,3,2,0,3,5,4,4,3,4,4,4,4,3,3,3,4,3,5,3,2,0
"1708","SD_6_05_W","SD_6_02_M",6,0,0,0,4,3,4,3,3,4,4,4,2,2,3,4,4,4,5,4,3,1,4,3,4,3,3,4,4,4,2,2,3,4,4,4,5,4,3,1
"1709","SD_6_05_W","SD_6_03_M",6,0,0,0,4,3,3,4,3,4,4,4,4,3,2,3,3,4,5,4,3,1,4,3,3,4,3,4,4,4,4,3,2,3,3,4,5,4,3,1
"1710","SD_6_05_W","SD_6_04_M",6,0,1,0,4,4,5,4,4,4,4,4,4,4,3,4,4,4,5,4,4,1,4,4,5,4,4,4,4,4,4,4,3,4,4,4,5,4,4,1
"1711","SD_6_05_W","SD_6_05_M",6,0,0,0,3,5,5,4,3,3,4,5,4,4,4,4,3,3,4,3,3,0,3,5,5,4,3,3,4,5,4,4,4,4,3,3,4,3,3,0
"1712","SD_6_05_W","SD_6_06_M",6,0,0,0,3,4,3,4,3,4,3,4,2,3,3,4,4,4,5,4,4,1,3,4,3,4,3,4,3,4,2,3,3,4,4,4,5,4,4,1
"1713","SD_6_05_W","SD_6_08_M",6,0,0,0,4,4,4,3,4,4,4,3,3,3,3,4,4,4,5,3,3,0,4,4,4,3,4,4,4,3,3,3,3,4,4,4,5,3,3,0
"1714","SD_6_05_W","SD_6_09_M",6,0,0,0,4,3,3,4,4,4,4,3,2,3,3,3,3,4,5,4,4,1,4,3,3,4,4,4,4,3,2,3,3,3,3,4,5,4,4,1
"1715","SD_6_05_W","SD_6_10_M",6,0,0,0,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,4,3,1,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,4,3,1
"1716","SD_6_05_W","SD_6_11_M",6,NA,NA,NA,5,4,4,5,3,4,4,3,3,5,3,4,4,3,4,2,2,0,5,4,4,5,3,4,4,3,3,5,3,4,4,3,4,2,2,0
"1717","SD_6_05_W","SD_6_12_M",6,0,0,0,4,3,3,4,4,4,4,2,2,3,4,4,4,4,5,4,4,1,4,3,3,4,4,4,4,2,2,3,4,4,4,4,5,4,4,1
"1718","SD_6_05_W","SD_6_13_M",6,0,0,0,4,5,4,4,3,4,4,4,4,4,4,4,3,3,5,3,3,0,4,5,4,4,3,4,4,4,4,4,4,4,3,3,5,3,3,0
"1719","SD_6_06_M","SD_6_01_W",6,0,0,0,3,3,3,3,5,4,4,1,1,3,4,3,3,4,4,4,4,1,3,3,3,3,5,4,4,1,1,3,4,3,3,4,4,4,4,1
"1720","SD_6_06_M","SD_6_02_W",6,0,0,0,3,3,3,2,4,4,4,1,1,3,4,3,2,4,4,4,4,1,3,3,3,2,4,4,4,1,1,3,4,3,2,4,4,4,4,1
"1721","SD_6_06_M","SD_6_03_W",6,0,0,0,3,1,3,2,2,3,4,1,1,3,4,3,2,4,3,5,2,0,3,1,3,2,2,3,4,1,1,3,4,3,2,4,3,5,2,0
"1722","SD_6_06_M","SD_6_04_W",6,0,0,0,4,3,3,2,2,2,3,1,1,4,4,4,1,2,2,2,1,0,4,3,3,2,2,2,3,1,1,4,4,4,1,2,2,2,1,0
"1723","SD_6_06_M","SD_6_05_W",6,0,0,0,4,3,3,4,4,4,2,1,1,4,4,4,4,1,3,2,2,0,4,3,3,4,4,4,2,1,1,4,4,4,4,1,3,2,2,0
"1724","SD_6_06_M","SD_6_06_W",6,0,1,0,4,3,3,4,4,5,3,3,1,1,4,4,4,4,4,5,4,1,4,3,3,4,4,5,3,3,1,1,4,4,4,4,4,5,4,1
"1725","SD_6_06_M","SD_6_07_W",6,0,0,0,4,2,2,3,4,4,2,1,3,3,4,4,5,3,5,3,4,1,4,2,2,3,4,4,2,1,3,3,4,4,5,3,5,3,4,1
"1726","SD_6_06_M","SD_6_08_W",6,0,0,0,4,3,3,1,2,1,4,1,2,3,4,4,2,2,3,3,1,0,4,3,3,1,2,1,4,1,2,3,4,4,2,2,3,3,1,0
"1727","SD_6_06_M","SD_6_09_W",6,0,0,0,4,3,3,4,4,4,4,1,1,2,4,5,3,3,5,3,5,1,4,3,3,4,4,4,4,1,1,2,4,5,3,3,5,3,5,1
"1728","SD_6_06_M","SD_6_10_W",6,0,0,0,4,2,2,1,2,2,2,1,1,4,4,4,2,2,2,2,1,0,4,2,2,1,2,2,2,1,1,4,4,4,2,2,2,2,1,0
"1729","SD_6_06_M","SD_6_11_W",6,0,0,0,3,3,3,4,4,4,3,1,1,4,4,4,4,2,3,2,4,1,3,3,3,4,4,4,3,1,1,4,4,4,4,2,3,2,4,1
"1730","SD_6_06_M","SD_6_12_W",6,0,0,0,4,3,1,3,4,4,4,1,1,4,3,4,4,4,4,5,3,1,4,3,1,3,4,4,4,1,1,4,3,4,4,4,4,5,3,1
"1731","SD_6_06_M","SD_6_13_W",6,0,0,0,4,3,3,3,5,5,4,1,1,3,5,5,4,5,5,4,5,1,4,3,3,3,5,5,4,1,1,3,5,5,4,5,5,4,5,1
"1732","SD_6_06_M","SD_6_14_W",6,0,0,0,4,3,3,4,4,5,4,1,1,4,4,3,5,4,4,4,4,1,4,3,3,4,4,5,4,1,1,4,4,3,5,4,4,4,4,1
"1733","SD_6_06_W","SD_6_01_M",6,0,0,0,2,5,4,2,2,3,4,5,3,4,4,3,4,2,4,1,1,0,2,5,4,2,2,3,4,5,3,4,4,3,4,2,4,1,1,0
"1734","SD_6_06_W","SD_6_02_M",6,0,0,0,5,3,2,4,4,5,5,4,3,4,3,5,5,5,5,5,3,1,5,3,2,4,4,5,5,4,3,4,3,5,5,5,5,5,3,1
"1735","SD_6_06_W","SD_6_03_M",6,0,0,0,5,3,3,5,4,5,4,3,3,5,3,5,4,2,5,1,1,0,5,3,3,5,4,5,4,3,3,5,3,5,4,2,5,1,1,0
"1736","SD_6_06_W","SD_6_04_M",6,0,0,0,5,5,4,2,4,4,5,5,3,3,4,5,5,4,5,2,1,0,5,5,4,2,4,4,5,5,3,3,4,5,5,4,5,2,1,0
"1737","SD_6_06_W","SD_6_05_M",6,0,0,0,5,5,5,2,3,3,4,5,5,4,4,3,3,2,4,1,1,0,5,5,5,2,3,3,4,5,5,4,4,3,3,2,4,1,1,0
"1738","SD_6_06_W","SD_6_06_M",6,0,0,0,2,4,5,2,3,5,5,5,5,2,3,4,4,2,5,1,1,0,2,4,5,2,3,5,5,5,5,2,3,4,4,2,5,1,1,0
"1739","SD_6_06_W","SD_6_08_M",6,0,0,0,3,2,3,4,3,4,4,3,3,4,4,5,3,2,4,1,1,0,3,2,3,4,3,4,4,3,3,4,4,5,3,2,4,1,1,0
"1740","SD_6_06_W","SD_6_09_M",6,0,0,0,4,3,4,5,4,5,4,4,4,3,4,4,4,2,5,1,1,0,4,3,4,5,4,5,4,4,4,3,4,4,4,2,5,1,1,0
"1741","SD_6_06_W","SD_6_10_M",6,0,0,0,4,3,4,5,4,5,4,3,3,4,5,5,4,3,5,2,1,0,4,3,4,5,4,5,4,3,3,4,5,5,4,3,5,2,1,0
"1742","SD_6_06_W","SD_6_11_M",6,0,0,0,5,1,2,5,3,3,4,3,2,5,4,4,4,2,5,1,1,0,5,1,2,5,3,3,4,3,2,5,4,4,4,2,5,1,1,0
"1743","SD_6_06_W","SD_6_12_M",6,0,0,0,2,4,4,2,2,2,3,4,2,2,3,3,4,1,4,1,1,0,2,4,4,2,2,2,3,4,2,2,3,3,4,1,4,1,1,0
"1744","SD_6_06_W","SD_6_13_M",6,0,0,0,4,5,3,5,2,4,5,5,3,5,3,4,4,2,5,1,1,0,4,5,3,5,2,4,5,5,3,5,3,4,4,2,5,1,1,0
"1745","SD_6_07_W","SD_6_01_M",6,0,0,0,3,5,3,4,2,2,4,4,2,1,4,5,2,2,4,1,2,0,3,5,3,4,2,2,4,4,2,1,4,5,2,2,4,1,2,0
"1746","SD_6_07_W","SD_6_02_M",6,0,0,0,2,3,2,5,4,3,2,3,3,4,3,2,3,5,4,5,2,0,2,3,2,5,4,3,2,3,3,4,3,2,3,5,4,5,2,0
"1747","SD_6_07_W","SD_6_03_M",6,0,0,0,4,4,5,2,4,5,4,3,4,3,2,3,4,4,4,5,4,1,4,4,5,2,4,5,4,3,4,3,2,3,4,4,4,5,4,1
"1748","SD_6_07_W","SD_6_04_M",6,0,0,0,4,4,4,2,1,4,4,3,2,4,5,4,4,3,3,4,2,0,4,4,4,2,1,4,4,3,2,4,5,4,4,3,3,4,2,0
"1749","SD_6_07_W","SD_6_05_M",6,0,0,0,4,5,5,3,2,3,4,5,5,3,3,4,4,4,5,2,4,1,4,5,5,3,2,3,4,5,5,3,3,4,4,4,5,2,4,1
"1750","SD_6_07_W","SD_6_06_M",6,0,0,0,2,4,5,2,1,3,4,4,4,1,NA,2,4,3,2,2,3,0,2,4,5,2,1,3,4,4,4,1,NA,2,4,3,2,2,3,0
"1751","SD_6_07_W","SD_6_08_M",6,NA,0,0,2,2,2,2,5,4,2,2,2,2,4,4,2,2,3,1,2,0,2,2,2,2,5,4,2,2,2,2,4,4,2,2,3,1,2,0
"1752","SD_6_07_W","SD_6_09_M",6,0,0,0,4,3,4,3,3,4,3,1,3,2,4,3,3,4,4,4,3,0,4,3,4,3,3,4,3,1,3,2,4,3,3,4,4,4,3,0
"1753","SD_6_07_W","SD_6_10_M",6,0,0,0,4,4,5,3,4,5,4,4,4,3,3,5,4,4,5,4,5,1,4,4,5,3,4,5,4,4,4,3,3,5,4,4,5,4,5,1
"1754","SD_6_07_W","SD_6_11_M",6,0,0,0,5,2,2,5,2,4,4,3,3,5,4,5,2,3,2,1,3,0,5,2,2,5,2,4,4,3,3,5,4,5,2,3,2,1,3,0
"1755","SD_6_07_W","SD_6_12_M",6,NA,0,0,2,5,4,2,4,3,3,4,5,2,3,1,4,2,3,4,2,0,2,5,4,2,4,3,3,4,5,2,3,1,4,2,3,4,2,0
"1756","SD_6_07_W","SD_6_13_M",6,0,0,0,4,5,4,3,2,4,3,4,4,1,2,3,4,2,3,1,2,0,4,5,4,3,2,4,3,4,4,1,2,3,4,2,3,1,2,0
"1757","SD_6_08_M","SD_6_01_W",6,0,0,0,4,3,2,4,3,2,4,1,1,2,3,4,2,1,1,1,1,0,4,3,2,4,3,2,4,1,1,2,3,4,2,1,1,1,1,0
"1758","SD_6_08_M","SD_6_02_W",6,0,0,0,4,4,2,2,4,5,4,3,2,4,3,3,4,3,3,1,1,1,4,4,2,2,4,5,4,3,2,4,3,3,4,3,3,1,1,1
"1759","SD_6_08_M","SD_6_03_W",6,0,0,0,4,4,2,2,5,5,4,2,1,1,4,4,4,2,4,1,1,1,4,4,2,2,5,5,4,2,1,1,4,4,4,2,4,1,1,1
"1760","SD_6_08_M","SD_6_04_W",6,1,1,1,5,4,2,5,4,3,5,5,5,5,4,4,4,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","SD_6_08_M","SD_6_05_W",6,0,0,0,4,2,3,2,4,4,3,1,3,4,4,4,3,1,4,1,1,0,4,2,3,2,4,4,3,1,3,4,4,4,3,1,4,1,1,0
"1762","SD_6_08_M","SD_6_06_W",6,0,0,0,4,2,3,4,4,4,2,4,1,3,4,4,3,1,4,1,1,0,4,2,3,4,4,4,2,4,1,3,4,4,3,1,4,1,1,0
"1763","SD_6_08_M","SD_6_07_W",6,NA,NA,NA,5,2,2,3,4,3,5,4,2,1,4,4,3,1,3,1,1,0,5,2,2,3,4,3,5,4,2,1,4,4,3,1,3,1,1,0
"1764","SD_6_08_M","SD_6_08_W",6,0,0,0,4,3,3,2,4,4,4,1,1,1,3,3,4,2,4,1,1,0,4,3,3,2,4,4,4,1,1,1,3,3,4,2,4,1,1,0
"1765","SD_6_08_M","SD_6_09_W",6,0,0,0,3,3,3,4,4,2,1,1,1,2,4,4,4,3,4,1,1,0,3,3,3,4,4,2,1,1,1,2,4,4,4,3,4,1,1,0
"1766","SD_6_08_M","SD_6_10_W",6,0,1,0,4,3,3,4,4,4,4,2,1,2,4,2,3,3,4,1,2,1,4,3,3,4,4,4,4,2,1,2,4,2,3,3,4,1,2,1
